gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,group
Pa05g1324,941.975056893699,3.87786581641232,0.901203099504492,4.30298766010068,1.68510238970705e-05,0.00176457652101695,UP
Pa03g0137,205.270852169826,2.33718262642639,0.54384490476102,4.29751682136916,1.72722156879154e-05,0.00180030862961911,UP
Pa06g1442,143.694176217565,-2.6386327281166,0.614296400331768,-4.29537390531921,1.7439914352806e-05,0.00180941120617085,Down
Pa07g2842,1587.52665778197,-2.00478122321655,0.467943565069568,-4.28423718770128,1.8336721520491e-05,0.00189372912069878,Down
Pa02g2435,68.7428326455778,-9.5516216087017,2.2322446597773,-4.27893132899447,1.87792785256848e-05,0.0019305784325446,Down
Pa03g2551,25954.4052118338,1.5565828683622,0.363928220758062,4.27717000105086,1.89284252776083e-05,0.00193706621227306,UP
Pa04g0751,3654.60628983046,-1.61108468218937,0.376824621417282,-4.27542307646961,1.9077466394401e-05,0.0019434845176631,Down
Pa08g0562,177.343180830307,-2.55214479834361,0.597597958707891,-4.27067188091102,1.94884956296523e-05,0.00197641437209907,Down
Pa02g4477,37.4107981292688,-8.6739755204352,2.03400331412861,-4.2644844579082,2.00364289653951e-05,0.00202287068038971,Down
Pa08g3116,704.383755289617,-5.38696862934408,1.26567040226782,-4.25621759005483,2.07914369458292e-05,0.00208972505088571,Down
Pa01g3078,3237.23804978328,5.26732442727126,1.23842145196312,4.25325677209612,2.10683758114135e-05,0.00210254266136954,UP
Pa10g1288,7538.1188335124,1.35230792300246,0.31797611001178,4.25286013767627,2.11057404934492e-05,0.00210254266136954,UP
Pa01g3028,837.85289318842,-2.79815352484384,0.658466786080977,-4.24949835586655,2.14249781673366e-05,0.00212494254827936,Down
Pa01g2936,557.627855296883,-2.42157928475427,0.570832150135276,-4.24219148164728,2.21347709879547e-05,0.00218571155273163,Down
Pa06g0374,246.308636435017,-4.1297827583028,0.974311139978867,-4.23866934169753,2.24848544852929e-05,0.00221058521345801,Down
Pa06g0439,1909.44705452362,3.16445961824889,0.747063066756879,4.23586676823192,2.276717487481e-05,0.00222860945709336,UP
Pa02g2984,3448.03632815293,-2.98563002632109,0.70539937643795,-4.23253851087536,2.31068330935344e-05,0.00225206597518543,Down
Pa08g3172,380.066840744164,-3.40136868912433,0.80693660431736,-4.21516222083117,2.49598711092651e-05,0.00242218335411204,Down
Pa03g1543,2308.37688733528,-3.25646577487358,0.773805161735203,-4.20837949383948,2.57208637191863e-05,0.00248531985310627,Down
Pa09g1965,32.4221165658915,-8.46691860467946,2.01426817642227,-4.20347136681588,2.62852415850734e-05,0.00250673076185565,Down
Pa07g2263,52.5357116627452,-4.05410539434701,0.96466827819686,-4.20259014002706,2.63878116087674e-05,0.00250673076185565,Down
Pa02g1025,937.615666735879,2.3572039587549,0.560873645473177,4.20273617378878,2.63707877983734e-05,0.00250673076185565,UP
Pa01g4665,426.569920113129,-2.18975682511471,0.521004405259389,-4.20295261039973,2.6345576022516e-05,0.00250673076185565,Down
Pa06g1351,430.815589500401,-2.50744026151629,0.598224703052377,-4.19146893921691,2.77154136512059e-05,0.00262178497034979,Down
Pa10g2036,48.3941840992112,-4.20692926763882,1.00596977219473,-4.18196389585399,2.89001870164079e-05,0.00271107837703086,Down
Pa03g4492,5309.53805323536,1.55519703355871,0.371836854040922,4.18247147010218,2.88357212240852e-05,0.00271107837703086,UP
Pa03g3835,262.522935506274,-2.46532769919106,0.589917941577547,-4.17910276232375,2.92661430696547e-05,0.00273401636958591,Down
Pa03g1441,399.896628150112,2.32363533904943,0.556171708119999,4.17790999636408,2.94200021846225e-05,0.00273703276522558,UP
Pa02g1425,114.020168999143,3.70181346709731,0.886928057008108,4.17374716905982,2.99630261107079e-05,0.00277608053438879,UP
Pa05g0345,380.593282432185,1.98482931781224,0.475666920658654,4.1727293440205,3.00972392566088e-05,0.00277708706812824,UP
Pa12g1005,330.42846825085,-3.7621409096247,0.901915518667317,-4.17127860842631,3.02895250532214e-05,0.00278342190631929,Down
Pa10g1842,31.9818211883964,-8.44733069385583,2.02616856584699,-4.1691154606994,3.05784061545195e-05,0.00279854567545875,Down
Pa03g0019,487.98500094987,-2.11222076993028,0.506759831566806,-4.16809036225245,3.07162171928523e-05,0.00279977697927076,Down
Pa05g1313,59.2144523478051,-9.33642828131161,2.2416248736497,-4.16502707079196,3.1131562322132e-05,0.00282619352467935,Down
Pa04g0331,57.5638814987473,4.30571530744983,1.03529293765664,4.15893429853364,3.19735842314412e-05,0.00289097700958501,UP
Pa07g2911,5290.27177891777,1.88157495087108,0.45392577420622,4.14511591495633,3.39641854831288e-05,0.00305867868786865,UP
Pa07g0426,214.933671925909,-3.34294741781931,0.807409589584012,-4.14033652924737,3.46796674089674e-05,0.00311066945038045,Down
Pa01g1228,239.24364233194,5.69148900454867,1.37505367611849,4.13910315167815,3.48666165200694e-05,0.0031150277949716,UP
Pa01g1786,823.895502268261,-2.13628014514306,0.516574767611611,-4.13547133751844,3.54226827928831e-05,0.00315219873675482,Down
Pa03g4095,54.2460411892648,9.219689394534,2.23028251606565,4.13386614840083,3.5671127348956e-05,0.00316181008320628,UP
Pa01g4516,1507.95299605208,-1.60312334501889,0.388721872689925,-4.12408834605936,3.72206021731681e-05,0.0032862142640263,Down
Pa02g0249,926.936933069918,2.2216460755331,0.53910009050661,4.1210270869095,3.77187070776551e-05,0.00331718348104034,UP
Pa07g1254,227.134936321545,-3.25900451254752,0.791432808619243,-4.11785369150071,3.82417342762562e-05,0.00335009496301803,Down
Pa12g2639,144.204022720964,-3.14568843008324,0.764085086312315,-4.11693473205346,3.83944745519461e-05,0.00335043875993223,Down
Pa04g2311,2471.75652109066,-3.09565062490519,0.75670966803681,-4.09093573885012,4.29636175826781e-05,0.00373468295851898,Down
Pa08g2187,48.9066647677259,-9.06061603944069,2.21616829944078,-4.08841514506232,4.34330363489084e-05,0.00376096684753586,Down
Pa05g3451,494.994212982382,-2.85271534974226,0.698450430478804,-4.08434904648374,4.42005487697992e-05,0.00379821051527962,Down
Pa05g1404,8380.94815966554,-2.28224404751397,0.558723966751126,-4.08474342130835,4.41255473646911e-05,0.00379821051527962,Down
Pa10g1016,6964.28315827213,-1.95055340956739,0.478279295560386,-4.07827273242506,4.53715240760546e-05,0.00388400947927108,Down
Pa03g4925,25642.6244281881,1.29048968724017,0.316839112044857,4.07301257383106,4.64089178517847e-05,0.00395776657770864,UP
Pa03g4135,2169.40784595607,-3.0357579167182,0.745947403740486,-4.06966751475461,4.70802781457035e-05,0.00399986936668818,Down
Pa10g1071,42.8148658937592,8.87826566063047,2.18301135679177,4.06698097699238,4.76261291674786e-05,0.00403103260179178,UP
Pa07g0412,80.9263821597171,3.5090254124195,0.863646146739794,4.06303603121005,4.84385491395946e-05,0.00408444005741136,UP
Pa06g1102,5243.67270979033,-2.98686687706933,0.735543784938182,-4.06076013179876,4.89132049150019e-05,0.00409379886786749,Down
Pa05g2988,1432.13842309287,2.00562318882943,0.493891580734516,4.06085721454628,4.88928678705189e-05,0.00409379886786749,UP
Pa01g1233,14055.9812770619,2.81993978672815,0.694612831317343,4.05972890160998,4.91297241895407e-05,0.00409669114964192,UP
Pa02g0043,31.5358900026973,8.43719558923929,2.079044879922,4.05820753112161,4.94508139696151e-05,0.00410824954137238,UP
Pa03g4880,1075.11300715056,-2.9792221160777,0.734436443115213,-4.05647370035304,4.98191692777515e-05,0.00412363520999742,Down
Pa10g1681,772.112653409757,-2.03176591496691,0.501002160133476,-4.05540350250308,5.00478311818445e-05,0.00412738780669614,Down
Pa08g0539,108.065039585897,-4.46240051611984,1.10200762766399,-4.04933723152091,5.1362886665215e-05,0.00422037967292208,Down
Pa12g0394,114.83220758678,5.93223581534456,1.46549671559467,4.04793525104378,5.1671435035294e-05,0.00423029341230767,UP
Pa02g0643,14371.0541384194,-2.10908065799393,0.521252963923391,-4.04617489772952,5.20613420703563e-05,0.00424677193975363,Down
Pa12g2802,1070.39751130227,-5.1587186502801,1.27718864700511,-4.03912034637705,5.36520335807394e-05,0.00436072882323743,Down
Pa11g1550,1008.31516389904,-1.68716380348162,0.419432061688224,-4.02249603115877,5.75846248519145e-05,0.00466352605725181,Down
Pa06g1287,165.426185359185,-2.62572570063671,0.655228942276005,-4.00734084107454,6.14062151460622e-05,0.00495519544013779,Down
Pa02g4605,15978.6868657631,-2.78376218320187,0.695620156328102,-4.00184232425959,6.28511791095203e-05,0.00505368373739907,Down
Pa05g2128,29.8815277736045,-8.34960628955178,2.08865727399355,-3.99759519836741,6.39892590811937e-05,0.00512688319912454,Down
Pa05g3609,180.613076082571,3.7937040390241,0.949387875951743,3.99594742583055,6.44360339582356e-05,0.00514437187424013,UP
Pa11g1158,254.028771032412,-2.07614144232786,0.520034712036227,-3.99231319424544,6.54318740186151e-05,0.00520541770902863,Down
Pa01g4318,157.109287780398,-2.69526431610249,0.67713384554423,-3.98040111838781,6.87990787398152e-05,0.00545402274207112,Down
Pa01g3282,498.488263791161,-2.59312559297988,0.652253489307143,-3.97564081371866,7.01899970623188e-05,0.00554476348723174,Down
Pa07g2010,10923.7785278073,1.25911132095717,0.317540964690357,3.96519334815576,7.33364777681105e-05,0.00577306804360573,UP
Pa12g2889,231.760359216648,-2.08091904450113,0.52511335704303,-3.96279968237528,7.40759335765104e-05,0.00581096016913434,Down
Pa03g4157,127.172253960471,-2.75640343890398,0.696211111014745,-3.95914887782594,7.52173397958621e-05,0.00588001107001402,Down
Pa03g3251,1081.97648346553,-2.05463428867797,0.519469115854611,-3.95525783144541,7.64521559464134e-05,0.0059558610345244,Down
Pa01g2760,110.164469612632,-6.79195540613051,1.71864290799318,-3.95192938250408,7.75236198928281e-05,0.00601850613195563,Down
Pa08g2338,45.4244201578724,-5.91423289551071,1.49799346228097,-3.9481032757681,7.87728233342372e-05,0.00609447197438837,Down
Pa03g0164,377.825754447801,-1.88096683186184,0.476929122214445,-3.94391272046518,8.01628435391461e-05,0.00618077486109704,Down
Pa05g0839,603.53992250321,-1.66432568657851,0.422407974096979,-3.94009059638728,8.1450843436819e-05,0.00625864945097796,Down
Pa12g1789,128.306478001265,-3.7740162860532,0.958921865369239,-3.93568696506883,8.2959049826519e-05,0.00635285730542261,Down
Pa05g1063,4798.29826157904,-1.61060145911799,0.409430180075084,-3.93376340459961,8.36261019424751e-05,0.00636367492280794,Down
Pa07g3268,16942.3230388978,1.22711887755064,0.311954268472846,3.93364990182031,8.36656203762614e-05,0.00636367492280794,UP
Pa01g0075,2701.01347498378,-2.14540883717304,0.546941695832637,-3.92255491493838,8.76149152362218e-05,0.00664162357450605,Down
Pa04g2830,324.306469922664,3.40213838471185,0.868133122638493,3.91891323576253,8.89491246413664e-05,0.00672013621535478,UP
Pa11g1023,1152.77041496322,2.28931876380363,0.584347667527342,3.91773406658889,8.93852370462756e-05,0.00673049908648779,UP
Pa02g0738,2354.7493243852,-1.87613839318675,0.479536732095402,-3.91239766970239,9.13842653926851e-05,0.00685808450350304,Down
Pa06g1395,2568.68253085073,-3.5665308278587,0.912298923452511,-3.90938839910223,9.25300903688469e-05,0.00692100483243927,Down
Pa10g1607,481.308484105488,-5.50457063665736,1.40943343540762,-3.9055201177808,9.40229354307273e-05,0.00698624543989239,Down
Pa01g3010,4439.79711143197,2.79263898656628,0.714996332797516,3.90580882511624,9.39107368897839e-05,0.00698624543989239,UP
Pa02g2320,37.1949941662647,-8.66580305328114,2.2207555606653,-3.90218680829736,9.53275403325987e-05,0.00705988237844779,Down
Pa11g1964,620.778127113882,-3.20424105316523,0.82174187209939,-3.89932795438429,9.64600493132137e-05,0.00712033295159899,Down
Pa03g3763,2896.79351728589,1.36322108041861,0.350783399935677,3.88621890508099,0.000101817699915997,0.00749125390819854,UP
Pa10g0194,159.781961426548,4.82148738099713,1.24565530691163,3.87064331058895,0.000108548521190014,0.00796046060609761,UP
Pa05g3493,4591.83683436614,-1.32417513620414,0.343030240795209,-3.86022857091099,0.000113281011265475,0.00828054768711336,Down
Pa01g2215,2231.50010440685,-2.91054533175918,0.755103671094935,-3.85449765796894,0.000115967493628275,0.00844948916358245,Down
Pa09g0194,36.0179773424488,-8.61942161836149,2.23815286225968,-3.85113178090041,0.000117573207445836,0.00848403681294738,Down
Pa03g3094,34.5117916960665,8.56754204375243,2.22422380600169,3.85192444242094,0.00011719318657007,0.00848403681294738,UP
Pa06g1041,2565.42850718978,-1.47993624057253,0.384442055614396,-3.8495690545806,0.000118325822122478,0.00848403681294738,Down
Pa08g1932,13398.5716226956,1.41834651935274,0.368407838841533,3.84993577718857,0.000118148800320915,0.00848403681294738,UP
Pa03g2569,5264.02585533658,1.36834099298348,0.35543358269573,3.84977970456678,0.000118224108070913,0.00848403681294738,UP
Pa02g3519,42.5678482535144,-8.86037985218931,2.30486882024617,-3.84420135946955,0.000120945669842678,0.00864435178043827,Down
Pa03g4948,343.784815024309,2.15819392886675,0.562131054188177,3.8393074226856,0.000123381862183201,0.00876283673562331,UP
Pa04g1477,5851.70625084343,1.47940569204094,0.38528577603736,3.83976202614208,0.000123153627112555,0.00876283673562331,UP
Pa02g2492,961.200130425672,-2.03275157353838,0.530235491382146,-3.83367693520417,0.000126241920322174,0.00893776916394162,Down
Pa02g0721,2564.43603234442,-1.29122633876585,0.337274846204337,-3.82840983636107,0.000128973862374429,0.009102562813473,Down
Pa11g0033,546.546654236279,-1.95821639428121,0.512332669344219,-3.82215796776675,0.000132288896960281,0.00930735070676176,Down
Pa03g2629,3276.06693752477,1.6197868722703,0.424080286599481,3.81952880964755,0.000133706843081021,0.00937780643341463,UP
Pa02g3996,9104.95990345506,1.39619444087459,0.365812287154327,3.81669640387332,0.000135250420888633,0.00945660862076609,UP
Pa08g1746,283.451370679766,-1.99758308655483,0.524820733065704,-3.80621983984147,0.000141106967105288,0.00983554878454632,Down
Pa04g2855,54500.7675388882,-4.27273407930961,1.12374658020107,-3.80222209757034,0.000143404082312025,0.00995749258799267,Down
Pa03g4709,2172.45830231016,-1.43939248658035,0.378624009549768,-3.80164081060777,0.000143741009642783,0.00995749258799267,Down
Pa08g2536,92.2252360618744,-5.03176526418007,1.32411791134578,-3.80008851256003,0.000144644414601296,0.00998933849795575,Down
Pa02g4540,834.843057173012,-4.5667122099839,1.20656659851763,-3.78488200783486,0.00015378152255772,0.0105878813420933,Down
Pa05g2024,836.740681066818,-4.03182714536501,1.06577919589919,-3.78298540718218,0.000154958502662304,0.0106363894174973,Down
Pa11g1257,56.2920658147208,-9.26331838890661,2.44997703403638,-3.78098172358993,0.000156211142995255,0.0106897801622953,Down
Pa10g1900,3489.06642170978,-2.14309022754163,0.567422708548571,-3.77688484308904,0.000158802108698567,0.0108284873738321,Down
Pa01g1096,3575.3673282271,-1.98782374495638,0.526399955441592,-3.77626123332175,0.000159200023129539,0.0108284873738321,Down
Pa10g0215,332.400119301433,-4.06165265803538,1.07631711437253,-3.77365797105552,0.000160871275127805,0.0109092044826126,Down
Pa02g3965,663.580616426024,-4.7245227156125,1.2523137914711,-3.77263490012561,0.000161532577770015,0.010920654619232,Down
Pa05g2053,580.712547466414,-3.9444846882577,1.04596264794425,-3.77115253208158,0.00016249530502988,0.010920654619232,Down
Pa11g1543,421.357672007271,-1.72626796170439,0.457670458338618,-3.77185796079319,0.000162036491438694,0.010920654619232,Down
Pa11g1621,2036.66102453575,-2.06203192092951,0.547537336912648,-3.76601152454098,0.000165876138584763,0.0110854674472372,Down
Pa09g1970,2625.39168705381,1.32157901879649,0.350930620065229,3.76592677649743,0.000165932421147683,0.0110854674472372,UP
Pa09g1916,137.913338100047,3.9752517559979,1.05612598457997,3.7639938928109,0.000167220968940693,0.0111384996885525,UP
Pa03g3764,7031.12494669499,2.86067019440195,0.760882703075699,3.75967305188872,0.000170135557492379,0.0112992092666177,UP
Pa01g0709,1163.09952341279,1.51374415912817,0.403328578762193,3.75312893466121,0.000174640970760603,0.0115643141638359,UP
Pa03g2982,346.608206214007,4.30793501875965,1.15071317767864,3.74370877324106,0.000181323806785735,0.0119716251788095,UP
Pa03g1494,285.893474638239,-1.87536526413041,0.502684217672895,-3.73070249313207,0.000190946600920314,0.0125700929038595,Down
Pa02g1140,756.116871509304,1.4804277645603,0.397095815755165,3.72813740619487,0.000192900199810869,0.0126616766721339,UP
Pa10g0771,48.8481671310281,-9.05877199699155,2.4386231582037,-3.71470760724846,0.000203438790111486,0.0133145956993314,Down
Pa01g1299,6447.33269841477,-1.62432518247695,0.437920212065125,-3.70918066288156,0.00020793102653181,0.0135691569024266,Down
Pa10g1853,3213.59117385268,-2.28333443130495,0.61631304209031,-3.70482899982241,0.00021153338821983,0.0137643430704661,Down
Pa02g3275,368.756624911167,-3.09050273164655,0.835558572585177,-3.69872661599855,0.000216683835971022,0.0140588469252207,Down
Pa09g1050,2845.6896745246,-2.54573865766233,0.688548251875958,-3.69725527691986,0.00021794315292459,0.0140999199567363,Down
Pa06g2065,33523.9799600913,-4.39252971882847,1.1885317622409,-3.69576132365754,0.000219228853930685,0.0141424596486976,Down
Pa09g2100,47.260103748066,-9.01110566848633,2.44344303035841,-3.68787221822993,0.000226137156024068,0.0145464340877882,Down
Pa12g2662,787.135213043272,-2.20593250048725,0.598728289010438,-3.68436324285454,0.000229275083371327,0.0147062656040514,Down
Pa03g3733,1512.05818851956,-1.66391432703974,0.452058319067688,-3.68075148018811,0.000232547577156735,0.0148737958866669,Down
Pa12g1773,159.543681301104,-2.84533587864782,0.773346945882761,-3.67924887244486,0.000233921907448063,0.0148771689951573,Down
Pa05g1021,1732.31485629593,-2.63024772153669,0.714854265624572,-3.67941809683213,0.000233766749740886,0.0148771689951573,Down
Pa11g1028,490.050741576206,-2.02965878025082,0.551823229464072,-3.67809594065479,0.000234981577262714,0.0149024654380077,Down
Pa08g1972,77.8843169912732,-2.93752912293502,0.799637890483972,-3.67357419888784,0.000239181180785797,0.0151261941129534,Down
Pa04g0380,54.8763713200433,6.11165600768079,1.66446583078185,3.67184227795772,0.000240808288030465,0.0151864364053723,UP
Pa02g2479,2257.7978645916,-1.44737916936516,0.394317645406117,-3.67059193578432,0.000241989409598944,0.0152182948818733,Down
Pa05g3326,26.518845863025,-8.17766291847187,2.22857118158204,-3.66946453676504,0.000243059051783875,0.0152429846569977,Down
Pa05g0209,5296.04800572092,1.17467843131952,0.320282390303247,3.6676335224279,0.000244805719431476,0.0153098776868896,UP
